origin_id,destination_id,distance,minfare,maxfare,price,demand,elasticity
57,68,5804,(y:174)(p:522)(j:871)(f:1741),(y:2161)(p:4483)(j:6805)(f:12610),(y:1329)(p:2578)(j:4917)(f:6556),(y:4709)(p:979)(j:581)(f:581),
57,69,2673,(y:80)(p:241)(j:401)(f:802),(y:1535)(p:2604)(j:3674)(f:6347),(y:545)(p:1263)(j:2896)(f:3861),(y:2085)(p:517)(j:369)(f:369),
57,70,5282,(y:158)(p:475)(j:792)(f:1585),(y:2056)(p:4169)(j:6282)(f:11565),(y:1150)(p:2359)(j:4801)(f:6402),(y:5254)(p:1155)(j:731)(f:731),
57,71,680,(y:20)(p:61)(j:102)(f:204),(y:1136)(p:1408)(j:1680)(f:2360),(y:198)(p:426)(j:912)(f:1216),(y:3599)(p:831)(j:554)(f:554),
57,72,162,(y:5)(p:15)(j:24)(f:49),(y:1032)(p:1097)(j:1162)(f:1324),(y:115)(p:208)(j:361)(f:481),(y:1127)(p:218)(j:118)(f:118),
57,73,304,(y:9)(p:27)(j:46)(f:91),(y:1061)(p:1182)(j:1304)(f:1608),(y:149)(p:268)(j:459)(f:612),(y:622)(p:120)(j:64)(f:64),
57,74,976,(y:29)(p:88)(j:146)(f:293),(y:1195)(p:1586)(j:1976)(f:2953),(y:222)(p:550)(j:1332)(f:1776),(y:3742)(p:993)(j:748)(f:748),
57,75,4565,(y:137)(p:411)(j:685)(f:1370),(y:1913)(p:3739)(j:5566)(f:10132),(y:860)(p:2058)(j:4850)(f:6467),(y:998)(p:256)(j:188)(f:188),
57,76,5752,(y:173)(p:518)(j:863)(f:1726),(y:2151)(p:4452)(j:6753)(f:12506),(y:1139)(p:2556)(j:5697)(f:7596),(y:1770)(p:425)(j:295)(f:295),
57,77,4936,(y:148)(p:444)(j:741)(f:1481),(y:1987)(p:3962)(j:5937)(f:10874),(y:1100)(p:2214)(j:4411)(f:5882),(y:2459)(p:530)(j:329)(f:329),
57,78,7546,(y:226)(p:679)(j:1132)(f:2264),(y:2509)(p:5528)(j:8547)(f:16093),(y:1721)(p:3310)(j:6241)(f:8321),(y:756)(p:156)(j:91)(f:91),
57,79,5540,(y:166)(p:499)(j:831)(f:1662),(y:2108)(p:4324)(j:6541)(f:12082),(y:985)(p:2467)(j:6027)(f:8036),(y:1571)(p:422)(j:320)(f:320),
57,80,4977,(y:149)(p:448)(j:747)(f:1493),(y:1996)(p:3987)(j:5978)(f:10956),(y:870)(p:2231)(j:5545)(f:7393),(y:548)(p:150)(j:116)(f:116),
57,81,4997,(y:150)(p:450)(j:750)(f:1499),(y:1999)(p:3998)(j:5997)(f:10995),(y:863)(p:2239)(j:5613)(f:7484),(y:959)(p:267)(j:208)(f:208),
57,82,5204,(y:156)(p:468)(j:781)(f:1561),(y:2041)(p:4123)(j:6205)(f:11409),(y:1134)(p:2326)(j:4735)(f:6313),(y:1504)(p:331)(j:209)(f:209),
57,83,5808,(y:174)(p:523)(j:871)(f:1743),(y:2162)(p:4485)(j:6809)(f:12617),(y:1425)(p:2580)(j:4478)(f:5970),(y:4962)(p:962)(j:520)(f:520),
57,84,6011,(y:180)(p:541)(j:902)(f:1803),(y:2202)(p:4607)(j:7011)(f:13022),(y:1423)(p:2665)(j:4853)(f:6471),(y:5463)(p:1096)(j:621)(f:621),
57,85,7580,(y:227)(p:682)(j:1137)(f:2274),(y:2516)(p:5548)(j:8581)(f:16161),(y:1682)(p:3324)(j:6481)(f:8642),(y:1805)(p:382)(j:232)(f:232),
57,86,7597,(y:228)(p:684)(j:1140)(f:2279),(y:2519)(p:5558)(j:8597)(f:16194),(y:1856)(p:3331)(j:5710)(f:7613),(y:74)(p:14)(j:8)(f:8),
57,87,7672,(y:230)(p:691)(j:1151)(f:2302),(y:2534)(p:5603)(j:8672)(f:16345),(y:1374)(p:3362)(j:8070)(f:10760),(y:272)(p:71)(j:53)(f:53),
57,88,4838,(y:145)(p:435)(j:726)(f:1452),(y:1968)(p:3903)(j:5839)(f:10678),(y:817)(p:2172)(j:5539)(f:7386),(y:1220)(p:348)(j:276)(f:276),
57,89,5205,(y:156)(p:469)(j:781)(f:1562),(y:2041)(p:4123)(j:6206)(f:11412),(y:1264)(p:2326)(j:4138)(f:5517),(y:2660)(p:525)(j:290)(f:290),
57,90,4335,(y:130)(p:390)(j:650)(f:1301),(y:1867)(p:3601)(j:5336)(f:9671),(y:829)(p:1961)(j:4580)(f:6107),(y:1815)(p:460)(j:334)(f:334),
57,91,5316,(y:160)(p:479)(j:798)(f:1595),(y:2063)(p:4190)(j:6317)(f:11633),(y:892)(p:2373)(j:6051)(f:8068),(y:2986)(p:851)(j:675)(f:675),
57,92,4313,(y:129)(p:388)(j:647)(f:1294),(y:1863)(p:3588)(j:5314)(f:9628),(y:961)(p:1952)(j:3932)(f:5242),(y:1567)(p:341)(j:214)(f:214),
57,93,4567,(y:137)(p:411)(j:685)(f:1370),(y:1913)(p:3740)(j:5567)(f:10134),(y:1118)(p:2058)(j:3661)(f:4881),(y:3365)(p:664)(j:367)(f:367),
57,94,4585,(y:138)(p:413)(j:688)(f:1376),(y:1917)(p:3751)(j:5585)(f:10171),(y:1151)(p:2066)(j:3542)(f:4722),(y:182)(p:35)(j:19)(f:19),
57,95,4801,(y:144)(p:432)(j:720)(f:1440),(y:1960)(p:3881)(j:5802)(f:10603),(y:1051)(p:2157)(j:4390)(f:5854),(y:1078)(p:237)(j:150)(f:150),
57,96,5681,(y:170)(p:511)(j:852)(f:1704),(y:2136)(p:4409)(j:6682)(f:12363),(y:1185)(p:2526)(j:5359)(f:7146),(y:630)(p:144)(j:95)(f:95),
57,97,5346,(y:160)(p:481)(j:802)(f:1604),(y:2069)(p:4208)(j:6346)(f:11693),(y:986)(p:2385)(j:5674)(f:7565),(y:704)(p:182)(j:135)(f:135),
57,98,3841,(y:115)(p:346)(j:576)(f:1152),(y:1768)(p:3305)(j:4841)(f:8683),(y:936)(p:1753)(j:3194)(f:4258),(y:1984)(p:398)(j:226)(f:226),
57,99,5270,(y:158)(p:474)(j:791)(f:1581),(y:2054)(p:4162)(j:6270)(f:11541),(y:1016)(p:2354)(j:5396)(f:7195),(y:1453)(p:361)(j:257)(f:257),
57,100,5080,(y:152)(p:457)(j:762)(f:1524),(y:2016)(p:4048)(j:6081)(f:11162),(y:1003)(p:2274)(j:5116)(f:6822),(y:351)(p:85)(j:60)(f:60),
57,101,4911,(y:147)(p:442)(j:737)(f:1473),(y:1982)(p:3947)(j:5911)(f:10823),(y:1053)(p:2203)(j:4579)(f:6105),(y:895)(p:201)(j:130)(f:130),
57,102,5867,(y:176)(p:528)(j:880)(f:1760),(y:2174)(p:4521)(j:6868)(f:12735),(y:1318)(p:2604)(j:5079)(f:6771),(y:3607)(p:764)(j:463)(f:463),
57,103,5778,(y:173)(p:520)(j:867)(f:1734),(y:2156)(p:4467)(j:6779)(f:12557),(y:1168)(p:2567)(j:5611)(f:7481),(y:1214)(p:286)(j:194)(f:194),
57,104,5268,(y:158)(p:474)(j:790)(f:1580),(y:2054)(p:4161)(j:6268)(f:11536),(y:950)(p:2353)(j:5697)(f:7596),(y:2107)(p:559)(j:421)(f:421),
57,105,5386,(y:162)(p:485)(j:808)(f:1616),(y:2077)(p:4232)(j:6387)(f:11774),(y:970)(p:2402)(j:5817)(f:7757),(y:1991)(p:528)(j:398)(f:398),
57,106,4448,(y:133)(p:400)(j:667)(f:1334),(y:1890)(p:3669)(j:5448)(f:9896),(y:895)(p:2008)(j:4475)(f:5967),(y:1107)(p:266)(j:184)(f:184),
57,107,3822,(y:115)(p:344)(j:573)(f:1147),(y:1765)(p:3294)(j:4823)(f:8646),(y:802)(p:1746)(j:3778)(f:5037),(y:3563)(p:831)(j:559)(f:559),
57,108,6318,(y:190)(p:569)(j:948)(f:1896),(y:2264)(p:4791)(j:7319)(f:13638),(y:1401)(p:2794)(j:5508)(f:7344),(y:1823)(p:390)(j:239)(f:239),
57,109,4985,(y:150)(p:449)(j:748)(f:1496),(y:1997)(p:3992)(j:5986)(f:10972),(y:1245)(p:2234)(j:3830)(f:5107),(y:1241)(p:239)(j:127)(f:127),
57,110,4293,(y:129)(p:386)(j:644)(f:1288),(y:1859)(p:3576)(j:5294)(f:9588),(y:803)(p:1943)(j:4623)(f:6163),(y:706)(p:183)(j:135)(f:135),
57,111,5849,(y:175)(p:526)(j:877)(f:1755),(y:2170)(p:4510)(j:6850)(f:12699),(y:1362)(p:2597)(j:4841)(f:6455),(y:1152)(p:235)(j:136)(f:136),
57,112,4120,(y:124)(p:371)(j:618)(f:1236),(y:1824)(p:3472)(j:5120)(f:9241),(y:834)(p:1871)(j:4169)(f:5558),(y:3497)(p:841)(j:583)(f:583),
57,113,4420,(y:133)(p:398)(j:663)(f:1326),(y:1884)(p:3652)(j:5420)(f:9840),(y:751)(p:1996)(j:5091)(f:6788),(y:2205)(p:628)(j:498)(f:498),
57,114,5483,(y:165)(p:494)(j:823)(f:1645),(y:2097)(p:4290)(j:6483)(f:11967),(y:975)(p:2443)(j:5968)(f:7957),(y:2545)(p:683)(j:519)(f:519),
57,115,5362,(y:161)(p:483)(j:804)(f:1609),(y:2073)(p:4218)(j:6363)(f:11725),(y:955)(p:2392)(j:5844)(f:7792),(y:570)(p:153)(j:116)(f:116),
57,116,4786,(y:144)(p:431)(j:718)(f:1436),(y:1957)(p:3872)(j:5786)(f:10573),(y:958)(p:2150)(j:4792)(f:6389),(y:2201)(p:529)(j:367)(f:367),
57,117,5550,(y:167)(p:500)(j:833)(f:1665),(y:2110)(p:4330)(j:6550)(f:12100),(y:929)(p:2471)(j:6301)(f:8402),(y:2844)(p:810)(j:643)(f:643),
57,118,2844,(y:85)(p:256)(j:427)(f:853),(y:1569)(p:2707)(j:3845)(f:6690),(y:583)(p:1335)(j:3032)(f:4043),(y:4538)(p:1114)(j:787)(f:787),
57,119,2835,(y:85)(p:255)(j:425)(f:851),(y:1567)(p:2701)(j:3835)(f:6671),(y:686)(p:1331)(j:2538)(f:3384),(y:4287)(p:891)(j:529)(f:529),
57,120,4724,(y:142)(p:425)(j:709)(f:1417),(y:1945)(p:3835)(j:5725)(f:10450),(y:888)(p:2124)(j:5008)(f:6677),(y:939)(p:241)(j:177)(f:177),
57,121,2845,(y:85)(p:256)(j:427)(f:854),(y:1569)(p:2707)(j:3846)(f:6692),(y:676)(p:1335)(j:2604)(f:3472),(y:1851)(p:392)(j:238)(f:238),
57,122,2320,(y:70)(p:209)(j:348)(f:696),(y:1464)(p:2392)(j:3321)(f:5641),(y:476)(p:1115)(j:2580)(f:3440),(y:4765)(p:1195)(j:861)(f:861),
57,123,4826,(y:145)(p:434)(j:724)(f:1448),(y:1965)(p:3896)(j:5826)(f:10652),(y:825)(p:2167)(j:5479)(f:7306),(y:2309)(p:650)(j:511)(f:511),
58,59,4434,(y:133)(p:399)(j:665)(f:1330),(y:1887)(p:3661)(j:5434)(f:9869),(y:967)(p:2002)(j:4119)(f:5492),(y:643)(p:143)(j:91)(f:91),
58,60,7603,(y:228)(p:684)(j:1141)(f:2281),(y:2521)(p:5562)(j:8604)(f:16208),(y:1470)(p:3334)(j:7501)(f:10001),(y:540)(p:131)(j:92)(f:92),
58,61,2134,(y:64)(p:192)(j:320)(f:640),(y:1427)(p:2281)(j:3135)(f:5270),(y:573)(p:1037)(j:1799)(f:2399),(y:682)(p:132)(j:71)(f:71),
58,62,3033,(y:91)(p:273)(j:455)(f:910),(y:1607)(p:2820)(j:4033)(f:7067),(y:617)(p:1414)(j:3212)(f:4283),(y:713)(p:175)(j:124)(f:124),
58,63,7128,(y:214)(p:642)(j:1069)(f:2139),(y:2426)(p:5277)(j:8129)(f:15258),(y:1179)(p:3134)(j:7992)(f:10656),(y:552)(p:157)(j:125)(f:125),
58,64,8195,(y:246)(p:738)(j:1229)(f:2459),(y:2639)(p:5917)(j:9196)(f:17392),(y:1913)(p:3582)(j:6525)(f:8700),(y:857)(p:172)(j:97)(f:97),
58,65,7533,(y:226)(p:678)(j:1130)(f:2260),(y:2507)(p:5520)(j:8533)(f:16067),(y:1672)(p:3304)(j:6443)(f:8590),(y:639)(p:135)(j:82)(f:82),
58,66,6185,(y:186)(p:557)(j:928)(f:1856),(y:2237)(p:4711)(j:7185)(f:13371),(y:1080)(p:2738)(j:6747)(f:8996),(y:628)(p:171)(j:131)(f:131),
58,67,7305,(y:219)(p:657)(j:1096)(f:2192),(y:2461)(p:5383)(j:8305)(f:15610),(y:1430)(p:3208)(j:7150)(f:9533),(y:673)(p:162)(j:112)(f:112),
58,68,9028,(y:271)(p:813)(j:1354)(f:2709),(y:2806)(p:6417)(j:10029)(f:19057),(y:2099)(p:3932)(j:7162)(f:9549),(y:586)(p:118)(j:67)(f:67),
58,69,6017,(y:181)(p:542)(j:903)(f:1805),(y:2204)(p:4611)(j:7018)(f:13036),(y:1152)(p:2668)(j:6116)(f:8155),(y:681)(p:169)(j:121)(f:121),
58,70,2003,(y:60)(p:180)(j:301)(f:601),(y:1401)(p:2202)(j:3004)(f:5008),(y:542)(p:982)(j:1704)(f:2272),(y:659)(p:128)(j:69)(f:69),
58,71,7966,(y:239)(p:717)(j:1195)(f:2390),(y:2593)(p:5780)(j:8966)(f:16932),(y:1521)(p:3486)(j:7918)(f:10557),(y:533)(p:131)(j:92)(f:92),
58,72,7437,(y:223)(p:669)(j:1116)(f:2231),(y:2487)(p:5462)(j:8437)(f:15875),(y:1258)(p:3264)(j:8182)(f:10910),(y:476)(p:132)(j:103)(f:103),
58,73,7578,(y:227)(p:682)(j:1137)(f:2274),(y:2516)(p:5547)(j:8579)(f:16157),(y:1558)(p:3323)(j:7049)(f:9399),(y:494)(p:113)(j:74)(f:74),
58,74,6889,(y:207)(p:620)(j:1033)(f:2067),(y:2378)(p:5134)(j:7889)(f:14779),(y:1662)(p:3034)(j:5330)(f:7107),(y:737)(p:144)(j:79)(f:79),
58,75,7016,(y:211)(p:632)(j:1053)(f:2105),(y:2403)(p:5210)(j:8017)(f:15033),(y:1577)(p:3087)(j:5954)(f:7938),(y:715)(p:150)(j:90)(f:90),
58,76,6217,(y:187)(p:560)(j:933)(f:1865),(y:2243)(p:4730)(j:7217)(f:13434),(y:1443)(p:2751)(j:5129)(f:6839),(y:756)(p:154)(j:90)(f:90),
58,77,7529,(y:226)(p:678)(j:1129)(f:2259),(y:2506)(p:5517)(j:8529)(f:16058),(y:1671)(p:3302)(j:6439)(f:8586),(y:625)(p:132)(j:80)(f:80),
58,78,3702,(y:111)(p:333)(j:555)(f:1111),(y:1741)(p:3222)(j:4703)(f:8405),(y:756)(p:1695)(j:3778)(f:5037),(y:581)(p:140)(j:97)(f:97),
58,79,6693,(y:201)(p:602)(j:1004)(f:2008),(y:2339)(p:5016)(j:7693)(f:14386),(y:1425)(p:2951)(j:6071)(f:8094),(y:676)(p:150)(j:96)(f:96),
58,80,8362,(y:251)(p:753)(j:1254)(f:2509),(y:2673)(p:6018)(j:9363)(f:17726),(y:1984)(p:3652)(j:6496)(f:8662),(y:596)(p:118)(j:65)(f:65),
58,81,8367,(y:251)(p:753)(j:1255)(f:2510),(y:2674)(p:6021)(j:9368)(f:17735),(y:1595)(p:3654)(j:8301)(f:11068),(y:521)(p:128)(j:90)(f:90),
58,82,7700,(y:231)(p:693)(j:1155)(f:2310),(y:2540)(p:5620)(j:8701)(f:16401),(y:1457)(p:3374)(j:7737)(f:10316),(y:539)(p:134)(j:95)(f:95),
58,83,6442,(y:193)(p:580)(j:966)(f:1933),(y:2289)(p:4866)(j:7443)(f:13886),(y:1546)(p:2846)(j:5062)(f:6749),(y:857)(p:169)(j:94)(f:94),
58,84,6169,(y:185)(p:555)(j:925)(f:1851),(y:2234)(p:4702)(j:7170)(f:13339),(y:1078)(p:2731)(j:6730)(f:8974),(y:585)(p:159)(j:122)(f:122),
58,85,3795,(y:114)(p:342)(j:569)(f:1139),(y:1759)(p:3277)(j:4795)(f:8591),(y:733)(p:1734)(j:4050)(f:5400),(y:678)(p:172)(j:125)(f:125),
58,86,3892,(y:117)(p:350)(j:584)(f:1168),(y:1778)(p:3335)(j:4892)(f:8784),(y:939)(p:1775)(j:3270)(f:4361),(y:67)(p:14)(j:8)(f:8),
58,87,3922,(y:118)(p:353)(j:588)(f:1177),(y:1784)(p:3353)(j:4922)(f:8844),(y:813)(p:1787)(j:3906)(f:5209),(y:272)(p:64)(j:43)(f:43),
58,88,7029,(y:211)(p:633)(j:1054)(f:2109),(y:2406)(p:5218)(j:8030)(f:15059),(y:1307)(p:3092)(j:7223)(f:9631),(y:568)(p:144)(j:105)(f:105),
58,89,7145,(y:214)(p:643)(j:1072)(f:2144),(y:2429)(p:5287)(j:8146)(f:15291),(y:1502)(p:3141)(j:6529)(f:8706),(y:709)(p:159)(j:103)(f:103),
58,90,7523,(y:226)(p:677)(j:1129)(f:2257),(y:2505)(p:5514)(j:8523)(f:16047),(y:1563)(p:3300)(j:6930)(f:9239),(y:643)(p:146)(j:95)(f:95),
58,91,7253,(y:218)(p:653)(j:1088)(f:2176),(y:2451)(p:5352)(j:8254)(f:15508),(y:1479)(p:3187)(j:6828)(f:9105),(y:701)(p:162)(j:108)(f:108),
58,92,7618,(y:229)(p:686)(j:1143)(f:2286),(y:2524)(p:5571)(j:8619)(f:16237),(y:1396)(p:3340)(j:7872)(f:10496),(y:665)(p:171)(j:125)(f:125),
58,93,7933,(y:238)(p:714)(j:1190)(f:2380),(y:2587)(p:5760)(j:8934)(f:16867),(y:1354)(p:3472)(j:8631)(f:11508),(y:637)(p:175)(j:135)(f:135),
58,94,6795,(y:204)(p:612)(j:1019)(f:2039),(y:2359)(p:5077)(j:7795)(f:14590),(y:1668)(p:2994)(j:5132)(f:6843),(y:178)(p:34)(j:18)(f:18),
58,95,4584,(y:138)(p:413)(j:688)(f:1375),(y:1917)(p:3751)(j:5585)(f:10169),(y:1103)(p:2066)(j:3762)(f:5016),(y:645)(p:129)(j:73)(f:73),
58,96,5911,(y:177)(p:532)(j:887)(f:1773),(y:2182)(p:4547)(j:6911)(f:12822),(y:1035)(p:2623)(j:6463)(f:8617),(y:541)(p:147)(j:113)(f:113),
58,97,6016,(y:181)(p:542)(j:903)(f:1805),(y:2203)(p:4610)(j:7017)(f:13033),(y:1090)(p:2667)(j:6401)(f:8534),(y:656)(p:172)(j:128)(f:128),
58,98,7957,(y:239)(p:716)(j:1194)(f:2387),(y:2591)(p:5774)(j:8957)(f:16915),(y:1407)(p:3482)(j:8432)(f:11242),(y:576)(p:153)(j:115)(f:115),
58,99,6691,(y:201)(p:602)(j:1004)(f:2007),(y:2338)(p:5015)(j:7691)(f:14382),(y:1192)(p:2950)(j:7144)(f:9525),(y:632)(p:168)(j:126)(f:126),
58,100,6207,(y:186)(p:559)(j:931)(f:1862),(y:2242)(p:4725)(j:7208)(f:13415),(y:1097)(p:2747)(j:6711)(f:8948),(y:323)(p:87)(j:66)(f:66),
58,101,8208,(y:246)(p:739)(j:1231)(f:2462),(y:2642)(p:5925)(j:9208)(f:17416),(y:1366)(p:3587)(j:9071)(f:12095),(y:564)(p:159)(j:125)(f:125),
58,102,5831,(y:175)(p:525)(j:875)(f:1749),(y:2166)(p:4499)(j:6832)(f:12663),(y:1334)(p:2589)(j:4938)(f:6584),(y:580)(p:121)(j:72)(f:72),
58,103,5829,(y:175)(p:525)(j:874)(f:1749),(y:2166)(p:4497)(j:6829)(f:12658),(y:1118)(p:2588)(j:5934)(f:7913),(y:658)(p:163)(j:116)(f:116),
58,104,5667,(y:170)(p:510)(j:850)(f:1700),(y:2134)(p:4401)(j:6668)(f:12335),(y:1381)(p:2520)(j:4429)(f:5905),(y:707)(p:138)(j:76)(f:76),
58,105,5679,(y:170)(p:511)(j:852)(f:1704),(y:2136)(p:4408)(j:6679)(f:12358),(y:985)(p:2525)(j:6277)(f:8369),(y:444)(p:122)(j:94)(f:94),
58,106,7995,(y:240)(p:720)(j:1199)(f:2399),(y:2599)(p:5797)(j:8995)(f:16991),(y:1559)(p:3498)(j:7796)(f:10394),(y:673)(p:162)(j:112)(f:112),
58,107,7706,(y:231)(p:694)(j:1156)(f:2312),(y:2541)(p:5624)(j:8706)(f:16413),(y:1380)(p:3377)(j:8104)(f:10805),(y:454)(p:119)(j:89)(f:89),
58,108,6801,(y:204)(p:612)(j:1020)(f:2041),(y:2360)(p:5081)(j:7802)(f:14603),(y:1252)(p:2997)(j:7064)(f:9418),(y:482)(p:123)(j:91)(f:91),
58,109,8166,(y:245)(p:735)(j:1225)(f:2450),(y:2633)(p:5900)(j:9166)(f:17333),(y:1923)(p:3570)(j:6426)(f:8568),(y:791)(p:157)(j:88)(f:88),
58,110,7722,(y:232)(p:695)(j:1158)(f:2317),(y:2544)(p:5633)(j:8722)(f:16444),(y:1272)(p:3383)(j:8627)(f:11503),(y:609)(p:173)(j:138)(f:138),
58,111,6530,(y:196)(p:588)(j:980)(f:1959),(y:2306)(p:4918)(j:7531)(f:14061),(y:1365)(p:2883)(j:6054)(f:8072),(y:747)(p:169)(j:110)(f:110),
58,112,7941,(y:238)(p:715)(j:1191)(f:2382),(y:2588)(p:5765)(j:8942)(f:16883),(y:1694)(p:3475)(j:7075)(f:9433),(y:602)(p:132)(j:84)(f:84),
58,113,7640,(y:229)(p:688)(j:1146)(f:2292),(y:2528)(p:5584)(j:8640)(f:16280),(y:1462)(p:3349)(j:7607)(f:10142),(y:665)(p:163)(j:115)(f:115),
58,114,7304,(y:219)(p:657)(j:1096)(f:2191),(y:2461)(p:5383)(j:8305)(f:15610),(y:1236)(p:3208)(j:8043)(f:10724),(y:597)(p:166)(j:130)(f:130),
58,115,6943,(y:208)(p:625)(j:1041)(f:2083),(y:2389)(p:5166)(j:7943)(f:14887),(y:1178)(p:3056)(j:7662)(f:10216),(y:629)(p:175)(j:136)(f:136),
58,116,7844,(y:235)(p:706)(j:1177)(f:2353),(y:2569)(p:5706)(j:8844)(f:16688),(y:1371)(p:3434)(j:8390)(f:11187),(y:630)(p:169)(j:128)(f:128),
58,117,7282,(y:218)(p:655)(j:1092)(f:2185),(y:2456)(p:5369)(j:8282)(f:15564),(y:1455)(p:3199)(j:6991)(f:9321),(y:687)(p:162)(j:110)(f:110),
58,118,5807,(y:174)(p:523)(j:871)(f:1742),(y:2161)(p:4484)(j:6807)(f:12614),(y:1102)(p:2579)(j:5968)(f:7958),(y:686)(p:172)(j:124)(f:124),
58,119,5790,(y:174)(p:521)(j:869)(f:1737),(y:2158)(p:4474)(j:6790)(f:12581),(y:1218)(p:2572)(j:5401)(f:7201),(y:565)(p:128)(j:84)(f:84),
58,120,4893,(y:147)(p:440)(j:734)(f:1468),(y:1979)(p:3936)(j:5894)(f:10788),(y:928)(p:2195)(j:5128)(f:6837),(y:632)(p:160)(j:116)(f:116),
58,121,5845,(y:175)(p:526)(j:877)(f:1754),(y:2169)(p:4507)(j:6846)(f:12691),(y:1434)(p:2595)(j:4504)(f:6006),(y:675)(p:131)(j:71)(f:71),
58,122,6166,(y:185)(p:555)(j:925)(f:1850),(y:2233)(p:4700)(j:7167)(f:13334),(y:1128)(p:2730)(j:6494)(f:8658),(y:499)(p:129)(j:96)(f:96),
58,123,8104,(y:243)(p:729)(j:1216)(f:2431),(y:2621)(p:5862)(j:9104)(f:17208),(y:1415)(p:3544)(j:8657)(f:11542),(y:581)(p:156)(j:118)(f:118),
59,60,4514,(y:135)(p:406)(j:677)(f:1354),(y:1903)(p:3709)(j:5515)(f:10030),(y:983)(p:2036)(j:4189)(f:5585),(y:397)(p:88)(j:56)(f:56),
59,61,2310,(y:69)(p:208)(j:347)(f:693),(y:1462)(p:2386)(j:3311)(f:5621),(y:469)(p:1110)(j:2594)(f:3458),(y:1526)(p:387)(j:281)(f:281),
59,62,2409,(y:72)(p:217)(j:361)(f:723),(y:1482)(p:2445)(j:3409)(f:5818),(y:433)(p:1152)(j:2937)(f:3916),(y:4304)(p:1226)(j:973)(f:973),
59,63,9031,(y:271)(p:813)(j:1355)(f:2709),(y:2806)(p:6419)(j:10031)(f:19063),(y:1808)(p:3933)(j:8513)(f:11350),(y:884)(p:206)(j:139)(f:139),
59,64,8847,(y:265)(p:796)(j:1327)(f:2654),(y:2769)(p:6308)(j:9847)(f:18694),(y:2095)(p:3856)(j:6858)(f:9144),(y:1824)(p:360)(j:199)(f:199),
59,65,9111,(y:273)(p:820)(j:1367)(f:2733),(y:2822)(p:6467)(j:10111)(f:19222),(y:1952)(p:3967)(j:7990)(f:10653),(y:83025)(p:18075)(j:11327)(f:11327),
59,66,8115,(y:243)(p:730)(j:1217)(f:2435),(y:2623)(p:5869)(j:9115)(f:17231),(y:1730)(p:3548)(j:7224)(f:9631),(y:4869)(p:1070)(j:678)(f:678),
59,67,3954,(y:119)(p:356)(j:593)(f:1186),(y:1791)(p:3373)(j:4954)(f:8909),(y:870)(p:1801)(j:3705)(f:4940),(y:3075)(p:682)(j:437)(f:437),
59,68,9400,(y:282)(p:846)(j:1410)(f:2820),(y:2880)(p:6640)(j:10401)(f:19801),(y:2107)(p:4088)(j:7797)(f:10396),(y:4115)(p:856)(j:508)(f:508),
59,69,1583,(y:48)(p:143)(j:238)(f:475),(y:1317)(p:1950)(j:2584)(f:4167),(y:396)(p:805)(j:1622)(f:2162),(y:2188)(p:476)(j:298)(f:298),
59,70,2891,(y:87)(p:260)(j:434)(f:867),(y:1578)(p:2735)(j:3891)(f:6783),(y:604)(p:1354)(j:3018)(f:4024),(y:28224)(p:6785)(j:4704)(f:4704),
59,71,4209,(y:126)(p:379)(j:631)(f:1263),(y:1842)(p:3526)(j:5209)(f:9418),(y:833)(p:1908)(j:4334)(f:5778),(y:4319)(p:1060)(j:749)(f:749),
59,72,3819,(y:115)(p:344)(j:573)(f:1146),(y:1764)(p:3292)(j:4820)(f:8640),(y:737)(p:1744)(j:4074)(f:5432),(y:1245)(p:316)(j:229)(f:229),
59,73,3945,(y:118)(p:355)(j:592)(f:1184),(y:1789)(p:3367)(j:4946)(f:8892),(y:859)(p:1797)(j:3736)(f:4981),(y:589)(p:132)(j:85)(f:85),
59,74,2832,(y:85)(p:255)(j:425)(f:850),(y:1567)(p:2700)(j:3833)(f:6665),(y:710)(p:1330)(j:2422)(f:3229),(y:54458)(p:10928)(j:6193)(f:6193),
59,75,7326,(y:220)(p:659)(j:1099)(f:2198),(y:2465)(p:5396)(j:8326)(f:15652),(y:1255)(p:3217)(j:7996)(f:10662),(y:931)(p:256)(j:198)(f:198),
59,76,7900,(y:237)(p:711)(j:1185)(f:2370),(y:2580)(p:5740)(j:8900)(f:16801),(y:1670)(p:3458)(j:7114)(f:9485),(y:2077)(p:461)(j:295)(f:295),
59,77,7962,(y:239)(p:717)(j:1194)(f:2389),(y:2592)(p:5777)(j:8962)(f:16925),(y:1310)(p:3484)(j:8885)(f:11846),(y:1358)(p:387)(j:307)(f:307),
59,78,7305,(y:219)(p:658)(j:1096)(f:2192),(y:2461)(p:5383)(j:8306)(f:15612),(y:1668)(p:3208)(j:6050)(f:8067),(y:678)(p:140)(j:82)(f:82),
59,79,8035,(y:241)(p:723)(j:1205)(f:2411),(y:2607)(p:5821)(j:9035)(f:17071),(y:1730)(p:3515)(j:7080)(f:9440),(y:1956)(p:426)(j:267)(f:267),
59,80,8371,(y:251)(p:753)(j:1256)(f:2511),(y:2674)(p:6023)(j:9372)(f:17743),(y:1596)(p:3656)(j:8304)(f:11073),(y:551)(p:135)(j:96)(f:96),
59,81,8392,(y:252)(p:755)(j:1259)(f:2518),(y:2678)(p:6035)(j:9392)(f:17785),(y:1855)(p:3665)(j:7146)(f:9528),(y:1491)(p:316)(j:192)(f:192),
